NETBEHEERDER	NETGEBIED	STRAATNAAM	POSTCODE_VAN	POSTCODE_TOT	WOONPLAATS	LANDCODE	PRODUCTSOORT	VERBRUIKSSEGMENT	AANSLUITINGEN_AANTAL	LEVERINGSRICHTING_PERC	FYSIEKE_STATUS_PERC	SOORT_AANSLUITING_PERC	SOORT_AANSLUITING	SJA_GEMIDDELD	SJA_LAAG_TARIEF_PERC	SLIMME_METER_PERC
"8717127750009"	"STEDIN ZEELAND"	"Haltestraat"	"4411ND"	"4411ND"	"RILLAND"	"NL"	"GAS"	"KVB"	17	100,00	100,00	100,00	"G4"	904,94	0,00	82,35
"8716902000001"	"STEDIN ZEELAND"	"Haltestraat"	"4411NE"	"4411NE"	"RILLAND"	"NL"	"ELK"	"KVB"	16	75,00	93,75	56,25	"3x25"	3473,38	75,00	75,00
"8717127750009"	"STEDIN ZEELAND"	"Haltestraat"	"4411NE"	"4411NE"	"RILLAND"	"NL"	"GAS"	"KVB"	16	100,00	100,00	100,00	"G4"	1081,56	0,00	56,25
"8716902000001"	"STEDIN ZEELAND"	"Haltestraat"	"4411NG"	"4411NH"	"RILLAND"	"NL"	"ELK"	"KVB"	25	68,00	92,00	60,00	"3x25"	3342,40	84,00	84,00
"8717127750009"	"STEDIN ZEELAND"	"Haltestraat"	"4411NG"	"4411NH"	"RILLAND"	"NL"	"GAS"	"KVB"	19	100,00	89,47	89,47	"G4"	3106,16	0,00	84,21
"8716902000001"	"STEDIN ZEELAND"	"Drie Haasjes"	"4411NJ"	"4411NJ"	"RILLAND"	"NL"	"ELK"	"KVB"	20	60,00	95,00	80,00	"3x25"	3093,45	85,00	85,00
"8717127750009"	"STEDIN ZEELAND"	"Drie Haasjes"	"4411NJ"	"4411NJ"	"RILLAND"	"NL"	"GAS"	"KVB"	14	100,00	92,86	92,86	"G4"	813,93	0,00	92,86
"8716902000001"	"STEDIN ZEELAND"	"Oude Rijksweg"	"4411NK"	"4411NK"	"RILLAND"	"NL"	"ELK"	"KVB"	17	64,71	100,00	70,59	"3x25"	3069,71	82,35	82,35
"8717127750009"	"STEDIN ZEELAND"	"Oude Rijksweg"	"4411NK"	"4411NK"	"RILLAND"	"NL"	"GAS"	"KVB"	10	100,00	100,00	90,00	"G4"	1046,30	0,00	80,00
"8716902000001"	"STEDIN ZEELAND"	"De Poort"	"4411PA"	"4411PA"	"RILLAND"	"NL"	"ELK"	"KVB"	11	72,73	90,91	45,45	"3x25"	19882,45	100,00	90,91
"8717127750009"	"STEDIN ZEELAND"	"De Poort"	"4411PA"	"4411PB"	"RILLAND"	"NL"	"GAS"	"KVB"	22	100,00	90,91	54,55	"G4"	3127,27	0,00	77,27
"8716902000001"	"STEDIN ZEELAND"	"De Poort"	"4411PB"	"4411PB"	"RILLAND"	"NL"	"ELK"	"KVB"	24	91,67	87,50	41,67	"3x25"	14001,75	100,00	91,67
"8716902000001"	"STEDIN ZEELAND"	"Sint Martijnsweg"	"4411PC"	"4411RK"	"RILLAND"	"NL"	"ELK"	"KVB"	51	86,27	74,51	64,71	"3x25"	10445,80	80,39	72,55
"8717127750009"	"STEDIN ZEELAND"	"Sint Martijnsweg"	"4411PC"	"4411RK"	"RILLAND"	"NL"	"GAS"	"KVB"	24	100,00	87,50	66,67	"G4"	3684,21	0,00	54,17
"8716902000001"	"STEDIN ZEELAND"	"Walstraat"	"4411RL"	"4411RL"	"RILLAND"	"NL"	"ELK"	"KVB"	18	61,11	100,00	72,22	"3x25"	1951,33	77,78	77,78
"8717127750009"	"STEDIN ZEELAND"	"Walstraat"	"4411RL"	"4411RL"	"RILLAND"	"NL"	"GAS"	"KVB"	17	100,00	94,12	100,00	"G4"	1167,24	0,00	76,47
"8716902000001"	"STEDIN ZEELAND"	"Walstraat"	"4411RM"	"4411RM"	"RILLAND"	"NL"	"ELK"	"KVB"	22	63,64	100,00	59,09	"3x25"	2157,73	95,45	95,45
"8717127750009"	"STEDIN ZEELAND"	"Walstraat"	"4411RM"	"4411RM"	"RILLAND"	"NL"	"GAS"	"KVB"	22	100,00	95,45	95,45	"G4"	807,82	0,00	90,91
"8716902000001"	"STEDIN ZEELAND"	"Lillostraat"	"4411RN"	"4411RP"	"RILLAND"	"NL"	"ELK"	"KVB"	15	80,00	100,00	73,33	"3x25"	2359,13	80,00	80,00
"8717127750009"	"STEDIN ZEELAND"	"Lillostraat"	"4411RN"	"4411RP"	"RILLAND"	"NL"	"GAS"	"KVB"	13	100,00	92,31	100,00	"G4"	1308,38	0,00	76,92
"8716902000001"	"STEDIN ZEELAND"	"Kazernestraat"	"4411RR"	"4411RV"	"RILLAND"	"NL"	"ELK"	"KVB"	23	52,17	100,00	73,91	"3x25"	3222,13	100,00	100,00
"8717127750009"	"STEDIN ZEELAND"	"Kazernestraat"	"4411RR"	"4411RW"	"RILLAND"	"NL"	"GAS"	"KVB"	35	100,00	88,57	97,14	"G4"	1034,57	0,00	82,86
"8716902000001"	"STEDIN ZEELAND"	"Middenhof"	"4411RW"	"4411RW"	"RILLAND"	"NL"	"ELK"	"KVB"	17	70,59	94,12	82,35	"3x25"	3309,35	82,35	82,35
"8716902000001"	"STEDIN ZEELAND"	"Middenhof"	"4411RX"	"4411SG"	"RILLAND"	"NL"	"ELK"	"KVB"	45	71,11	82,22	66,67	"3x25"	6246,71	86,67	82,22
"8717127750009"	"STEDIN ZEELAND"	"Middenhof"	"4411RX"	"4411SN"	"RILLAND"	"NL"	"GAS"	"KVB"	42	100,00	85,71	95,24	"G4"	1646,86	0,00	69,05
"8716902000001"	"STEDIN ZEELAND"	"Duivenhoek"	"4411SH"	"4411SN"	"RILLAND"	"NL"	"ELK"	"KVB"	37	59,46	91,89	67,57	"3x25"	10100,89	91,89	86,49
"8716902000001"	"STEDIN ZEELAND"	"Damesweg"	"4411SP"	"4413AA"	"RILLAND"	"NL"	"ELK"	"KVB"	56	83,93	75,00	53,57	"3x25"	10324,43	69,64	67,86
"8717127750009"	"STEDIN ZEELAND"	"Damesweg"	"4411SP"	"4413AA"	"RILLAND"	"NL"	"GAS"	"KVB"	20	100,00	95,00	90,00	"G4"	1742,70	0,00	90,00
"8716902000001"	"STEDIN ZEELAND"	"Noordweg"	"4413AB"	"4413AB"	"KRABBENDIJKE"	"NL"	"ELK"	"KVB"	20	70,00	85,00	70,00	"3x25"	2025,40	80,00	80,00
"8717127750009"	"STEDIN ZEELAND"	"Noordweg"	"4413AB"	"4413AB"	"KRABBENDIJKE"	"NL"	"GAS"	"KVB"	13	100,00	92,31	84,62	"G4"	1008,62	0,00	92,31
