Mosaic;Tegel;Indicator;Eenheid;Periode;gebied / dimensie;Waarde;Bron;Omschrijving
"1.4 Emissies mobiliteit";"CO₂-emissies mobiliteit";"Niet-energetische CO₂-emissies Mobiliteit";"kton";"2023";"Zeeland";"1,11305545062327";"Emissieregistratie - CO₂-uitstoot";"";
"1.4 Emissies mobiliteit";"CO₂-emissies mobiliteit";"Niet-energetische CO₂-emissies Mobiliteit";"kton";"2024";"Zeeland";"x";"Emissieregistratie - CO₂-uitstoot";"";
"1.4 Emissies mobiliteit";"1.4.1 CO₂-uitstoot Mobiliteit (verbruiksbenadering excl. elektrisch vervoer)";"CO₂-uitstoot Verkeer en vervoer excl. elektriciteitsverbruik verkeer (fossiele brandstoffen)";"kton";"2024";"Zeeland";"956,515584504459";"Emissieregistratie - CO₂-uitstoot en energieverbruik verkeer en vervoer";"";
"1.4 Emissies mobiliteit";"1.4.2 CO₂-uitstoot Mobiliteit (bronbenadering)";"CO₂-emissies Mobiliteit (bronbenadering, fossiele brandstoffen)";"kton";"2024";"Zeeland";"956,515584504459";"Emissieregistratie - CO₂-uitstoot en energieverbruik verkeer en vervoer";"";
"1.4 Emissies mobiliteit";"Niet-energetische CO₂-emissies Mobiliteit";"Niet-energetische CO₂-emissies Mobiliteit";"kton";"2023";"Zeeland";"1,11305545062327";"Emissieregistratie - CO₂-uitstoot";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit verbruiksbenadering (1.4.1) en niet-energetisch";"CO₂-emissies Mobiliteit verbruiksbenadering en niet-energetisch";"kton";"2010";"Zeeland";"977,558783361596";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit verbruiksbenadering (1.4.1) en niet-energetisch";"CO₂-emissies Mobiliteit verbruiksbenadering en niet-energetisch";"kton";"2011";"Zeeland";"x";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit verbruiksbenadering (1.4.1) en niet-energetisch";"CO₂-emissies Mobiliteit verbruiksbenadering en niet-energetisch";"kton";"2012";"Zeeland";"x";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit verbruiksbenadering (1.4.1) en niet-energetisch";"CO₂-emissies Mobiliteit verbruiksbenadering en niet-energetisch";"kton";"2013";"Zeeland";"x";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit verbruiksbenadering (1.4.1) en niet-energetisch";"CO₂-emissies Mobiliteit verbruiksbenadering en niet-energetisch";"kton";"2014";"Zeeland";"x";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit verbruiksbenadering (1.4.1) en niet-energetisch";"CO₂-emissies Mobiliteit verbruiksbenadering en niet-energetisch";"kton";"2015";"Zeeland";"994,462062232997";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit verbruiksbenadering (1.4.1) en niet-energetisch";"CO₂-emissies Mobiliteit verbruiksbenadering en niet-energetisch";"kton";"2016";"Zeeland";"x";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit verbruiksbenadering (1.4.1) en niet-energetisch";"CO₂-emissies Mobiliteit verbruiksbenadering en niet-energetisch";"kton";"2017";"Zeeland";"x";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit verbruiksbenadering (1.4.1) en niet-energetisch";"CO₂-emissies Mobiliteit verbruiksbenadering en niet-energetisch";"kton";"2018";"Zeeland";"x";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit verbruiksbenadering (1.4.1) en niet-energetisch";"CO₂-emissies Mobiliteit verbruiksbenadering en niet-energetisch";"kton";"2019";"Zeeland";"972,146165042922";"";"";
"1.4 Emissies mobiliteit";"CO₂-emissies Mobiliteit verbruiksbenadering (1.4.1) en niet-energetisch";"CO₂-emissies Mobiliteit verbruiksbenadering en niet-energetisch";"kton";"2020";"Zeeland";"938,347437752058";"";"";
