Mosaic;Tegel;Indicator;Eenheid;Periode;gebied / dimensie;Waarde;Bron;Omschrijving
"1.6 Emissies landbouw";"1.6.3 Niet-energetische CO₂-uitstoot Landbouw";"Niet-energetische CO₂-emissies Landbouw";"kton";"2023";"Zeeland";"33,3297803714213";"Emissieregistratie - CO₂-uitstoot";"";
"1.6 Emissies landbouw";"1.6.4 Uitstoot overige broeikasgassen Landbouw";"Emissies overige broeikassen Landbouw";"kton CO2-equivalent";"2023";"Zeeland";"451,484362442904";"Emissieregistratie - Uitstoot overige broeikasgassen";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw verbruiksbenadering (1.6.1 + 1.6.3 + 1.6.4)";"Emissies broeikasgassen Landbouw verbruiksbenadering";"kton CO2-equivalent";"2015";"Zeeland";"815,885530328856";"";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw verbruiksbenadering (1.6.1 + 1.6.3 + 1.6.4)";"Emissies broeikasgassen Landbouw verbruiksbenadering";"kton CO2-equivalent";"2016";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw verbruiksbenadering (1.6.1 + 1.6.3 + 1.6.4)";"Emissies broeikasgassen Landbouw verbruiksbenadering";"kton CO2-equivalent";"2017";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw verbruiksbenadering (1.6.1 + 1.6.3 + 1.6.4)";"Emissies broeikasgassen Landbouw verbruiksbenadering";"kton CO2-equivalent";"2018";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw verbruiksbenadering (1.6.1 + 1.6.3 + 1.6.4)";"Emissies broeikasgassen Landbouw verbruiksbenadering";"kton CO2-equivalent";"2019";"Zeeland";"?";"";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw verbruiksbenadering (1.6.1 + 1.6.3 + 1.6.4)";"Emissies broeikasgassen Landbouw verbruiksbenadering";"kton CO2-equivalent";"2020";"Zeeland";"750,913656320222";"";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw verbruiksbenadering (1.6.1 + 1.6.3 + 1.6.4)";"Emissies broeikasgassen Landbouw verbruiksbenadering";"kton CO2-equivalent";"2021";"Zeeland";"?";"";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw verbruiksbenadering (1.6.1 + 1.6.3 + 1.6.4)";"Emissies broeikasgassen Landbouw verbruiksbenadering";"kton CO2-equivalent";"2022";"Zeeland";"?";"";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw verbruiksbenadering (1.6.1 + 1.6.3 + 1.6.4)";"Emissies broeikasgassen Landbouw verbruiksbenadering";"kton CO2-equivalent";"2023";"Zeeland";"681,286757879596";"";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw bronbenadering (1.6.2 + 1.6.3 + 1.6.4)";"Emissies broeikasgassen Landbouw bronbenadering";"kton CO2-equivalent";"2020";"Zeeland";"684,905497006454";"";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw bronbenadering (1.6.2 + 1.6.3 + 1.6.4)";"Emissies broeikasgassen Landbouw bronbenadering";"kton CO2-equivalent";"2021";"Zeeland";"?";"";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw bronbenadering (1.6.2 + 1.6.3 + 1.6.4)";"Emissies broeikasgassen Landbouw bronbenadering";"kton CO2-equivalent";"2022";"Zeeland";"?";"";"";
"1.6 Emissies landbouw";"Emissies broeikasgassen Landbouw bronbenadering (1.6.2 + 1.6.3 + 1.6.4)";"Emissies broeikasgassen Landbouw bronbenadering";"kton CO2-equivalent";"2023";"Zeeland";"653,067796294325";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch (1.6.1 + 1.6.3)";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch";"kton";"2010";"Zeeland";"379,46780326648";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch (1.6.1 + 1.6.3)";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch";"kton";"2011";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch (1.6.1 + 1.6.3)";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch";"kton";"2012";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch (1.6.1 + 1.6.3)";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch";"kton";"2013";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch (1.6.1 + 1.6.3)";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch";"kton";"2014";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch (1.6.1 + 1.6.3)";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch";"kton";"2015";"Zeeland";"352,281407183199";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch (1.6.1 + 1.6.3)";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch";"kton";"2016";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch (1.6.1 + 1.6.3)";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch";"kton";"2017";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch (1.6.1 + 1.6.3)";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch";"kton";"2018";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch (1.6.1 + 1.6.3)";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch";"kton";"2019";"Zeeland";"?";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch (1.6.1 + 1.6.3)";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch";"kton";"2020";"Zeeland";"306,803410592468";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch (1.6.1 + 1.6.3)";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch";"kton";"2021";"Zeeland";"?";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch (1.6.1 + 1.6.3)";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch";"kton";"2022";"Zeeland";"?";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch (1.6.1 + 1.6.3)";"CO₂-emissies Landbouw verbruiksbenadering en niet-energetisch";"kton";"2023";"Zeeland";"229,802395436693";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw bronbenadering en niet-energetisch (1.6.2 + 1.6.3)";"CO₂-emissies Landbouw bronbenadering en niet-energetisch";"kton";"2010";"Zeeland";"321,059590476982";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw bronbenadering en niet-energetisch (1.6.2 + 1.6.3)";"CO₂-emissies Landbouw bronbenadering en niet-energetisch";"kton";"2011";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw bronbenadering en niet-energetisch (1.6.2 + 1.6.3)";"CO₂-emissies Landbouw bronbenadering en niet-energetisch";"kton";"2012";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw bronbenadering en niet-energetisch (1.6.2 + 1.6.3)";"CO₂-emissies Landbouw bronbenadering en niet-energetisch";"kton";"2013";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw bronbenadering en niet-energetisch (1.6.2 + 1.6.3)";"CO₂-emissies Landbouw bronbenadering en niet-energetisch";"kton";"2014";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw bronbenadering en niet-energetisch (1.6.2 + 1.6.3)";"CO₂-emissies Landbouw bronbenadering en niet-energetisch";"kton";"2015";"Zeeland";"259,663282240033";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw bronbenadering en niet-energetisch (1.6.2 + 1.6.3)";"CO₂-emissies Landbouw bronbenadering en niet-energetisch";"kton";"2016";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw bronbenadering en niet-energetisch (1.6.2 + 1.6.3)";"CO₂-emissies Landbouw bronbenadering en niet-energetisch";"kton";"2017";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw bronbenadering en niet-energetisch (1.6.2 + 1.6.3)";"CO₂-emissies Landbouw bronbenadering en niet-energetisch";"kton";"2018";"Zeeland";"x";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw bronbenadering en niet-energetisch (1.6.2 + 1.6.3)";"CO₂-emissies Landbouw bronbenadering en niet-energetisch";"kton";"2019";"Zeeland";"?";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw bronbenadering en niet-energetisch (1.6.2 + 1.6.3)";"CO₂-emissies Landbouw bronbenadering en niet-energetisch";"kton";"2020";"Zeeland";"240,7952512787";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw bronbenadering en niet-energetisch (1.6.2 + 1.6.3)";"CO₂-emissies Landbouw bronbenadering en niet-energetisch";"kton";"2021";"Zeeland";"?";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw bronbenadering en niet-energetisch (1.6.2 + 1.6.3)";"CO₂-emissies Landbouw bronbenadering en niet-energetisch";"kton";"2022";"Zeeland";"?";"";"";
"1.6 Emissies landbouw";"CO₂-emissies Landbouw bronbenadering en niet-energetisch (1.6.2 + 1.6.3)";"CO₂-emissies Landbouw bronbenadering en niet-energetisch";"kton";"2023";"Zeeland";"201,583433851421";"";"";
